LAT,LONG,GOBS
-26.73390,-52.56090,978880.87
-26.73170,-52.61440,978925.94
-26.73690,-52.68390,978912.45
-26.73070,-52.72590,978896.02
-25.83410,-53.45700,978834.84
-26.56900,-52.79350,978832.72
-25.85320,-53.43190,978825.31
-26.58190,-52.86320,978867.50
-26.58290,-52.92390,978884.51
-25.85290,-53.39140,978827.34
-25.88940,-53.37900,978816.98
-26.57790,-52.98650,978856.02
-26.61590,-52.80190,978849.42
-25.91410,-53.35710,978831.86
-25.94960,-53.32650,978808.31
-26.62780,-52.85710,978874.26
-26.62940,-52.92810,978904.87
-25.95200,-53.29420,978798.36
-26.62960,-52.98600,978881.31
-25.95820,-53.26650,978792.16
-25.95380,-53.24080,978782.14
-26.68510,-52.79410,978913.46
-26.68680,-52.86060,978878.14
-25.95910,-53.20680,978810.51
-25.94100,-53.16600,978805.08
-26.67610,-52.92290,978914.73
-26.68080,-52.98370,978888.36
-25.92650,-53.19530,978806.15
-26.74220,-52.80330,978908.74
-25.92210,-53.23590,978814.78
-25.90130,-53.26090,978820.38
-26.73730,-52.86300,978898.44
-25.87890,-53.27950,978821.78
-26.74230,-52.92480,978915.36
-25.95320,-53.14590,978802.43
-26.74030,-52.96950,978920.85
-26.56860,-53.03050,978858.27
-25.95260,-53.11760,978786.81
-26.57370,-53.09980,978878.05
-25.94830,-53.09590,978798.68
-26.57510,-53.13910,978881.11
-25.97440,-53.08380,978788.04
-25.92640,-53.11430,978787.59
-26.57820,-53.21810,978880.44
-26.62710,-53.04910,978870.35
-25.90030,-53.11410,978793.33
-25.87010,-53.11990,978787.90
-26.62420,-53.09620,978845.68
-26.62830,-53.16170,978901.08
-25.83950,-53.12970,978783.80
-25.82090,-53.14130,978794.14
-26.62280,-53.21920,978904.98
-25.80150,-53.14700,978793.03
-26.68840,-53.04850,978873.83
-26.68460,-53.10160,978870.40
-25.79600,-53.11450,978813.10
-25.76940,-53.09490,978808.25
-26.68460,-53.15920,978870.06
-25.74890,-53.08320,978805.35
-26.68080,-53.21870,978896.60
-25.71980,-53.07600,978801.57
-26.72930,-53.04150,978870.16
-25.80860,-53.17840,978824.23
-26.73130,-53.10420,978891.57
-26.73110,-53.15690,978878.22
-25.81410,-53.21680,978818.54
-25.81810,-53.26040,978805.63
-26.74110,-53.22360,978888.75
-25.80180,-53.27840,978804.11
-25.78780,-53.30750,978830.40
-25.81300,-53.36830,978827.98
-25.82730,-53.34960,978822.26
-25.84850,-53.32920,978815.10
-25.86990,-53.33820,978824.92
-25.87290,-53.31310,978817.93
-25.86780,-53.29860,978820.56
-25.83440,-53.30550,978816.77
-25.81070,-53.31510,978831.81
-25.94750,-53.41510,978827.07
-25.79690,-53.46500,978833.53
-25.78760,-53.43260,978826.91
-25.69310,-53.48010,978853.75
-25.73750,-53.46630,978849.74
-25.74150,-53.44000,978830.01
-25.77100,-53.47110,978832.71
-25.79220,-53.40340,978828.04
-25.77830,-53.37310,978842.93
-25.78150,-53.33780,978838.68
-25.79810,-53.36520,978839.27
-25.82870,-53.42860,978832.40
-25.81800,-53.39620,978828.58
-25.64290,-53.48150,978863.72
-25.61690,-53.44680,978834.16
-25.62340,-53.41720,978826.15
-25.62830,-53.39140,978837.52
-25.62590,-53.36810,978824.53
-25.63940,-53.34430,978823.09
-25.61640,-53.34750,978825.59
-25.60850,-53.36520,978821.36
-25.59890,-53.37950,978818.81
-25.58530,-53.39880,978820.01
-25.57800,-53.41670,978848.48
-25.56560,-53.44200,978859.35
-25.56820,-53.46660,978860.88
-25.66180,-53.34950,978824.83
-25.68740,-53.34140,978822.76
-25.76750,-53.43080,978831.69
-25.74580,-53.40990,978844.91
-25.72610,-53.39570,978845.99
-25.70470,-53.42320,978831.90
-25.68130,-53.42060,978839.06
-25.66290,-53.44900,978849.62
-25.63790,-53.45820,978860.56
-25.67910,-53.37980,978840.21
-25.71960,-53.33310,978810.57
-25.73980,-53.33430,978813.07
-25.71040,-53.36510,978850.32
-25.65020,-53.39020,978849.92
-25.58740,-53.44650,978862.21
-25.60340,-53.43220,978858.42
-25.59910,-53.48100,978865.79
-25.55760,-53.40540,978838.25
-25.50880,-53.39480,978844.74
-25.51160,-53.41870,978854.82
-25.80510,-53.42690,978824.23
-25.88190,-53.42780,978817.64
-25.88260,-53.40500,978819.25
-25.95040,-53.48830,978843.43
-25.98120,-53.49400,978841.47
-25.69380,-53.06970,978806.09
-26.00270,-53.43830,978844.28
-25.95410,-53.46560,978830.59
-25.93630,-53.44340,978833.77
-25.87980,-53.48990,978843.44
-25.99900,-53.37890,978788.30
-26.57460,-53.28420,978867.92
-25.99450,-53.34020,978815.18
-26.57050,-53.34910,978845.32
-25.91950,-53.31400,978826.98
-26.57060,-53.40810,978893.37
-25.92240,-53.28010,978795.20
-25.89630,-53.30160,978814.47
-26.57260,-53.46270,978913.76
-26.63810,-53.28560,978863.73
-25.84190,-53.27280,978812.27
-25.85260,-53.24010,978807.64
-26.62910,-53.34340,978897.78
-25.85240,-53.21410,978807.00
-26.62180,-53.41410,978919.78
-25.77670,-53.15060,978790.42
-26.62990,-53.46880,978885.81
-26.68040,-53.28300,978922.31
-25.66670,-53.09190,978812.27
-26.67550,-53.34670,978915.65
-25.63990,-53.09680,978803.79
-25.61810,-53.12210,978815.04
-26.68600,-53.41100,978928.21
-26.68200,-53.46810,978873.12
-25.59600,-53.13500,978812.57
-25.57030,-53.11500,978828.51
-26.74190,-53.28670,978911.79
-25.54140,-53.10150,978837.04
-26.73560,-53.35860,978917.89
-25.57350,-53.07670,978831.10
-26.73330,-53.41340,978923.94
-26.73930,-53.46640,978925.43
-25.55240,-53.14330,978834.79
-25.58070,-53.15810,978814.79
-25.54960,-53.16970,978811.47
-25.51810,-53.18650,978836.05
-25.52790,-53.16120,978818.10
-25.63750,-53.13300,978804.73
-25.67580,-53.13510,978794.79
-25.69560,-53.11310,978806.52
-25.74690,-52.94940,978821.80
-25.73550,-52.91910,978817.61
-25.71000,-52.91870,978810.91
-25.67600,-52.91500,978789.27
-25.64700,-52.93400,978783.69
-25.63170,-52.95950,978787.64
-25.60850,-52.98730,978790.58
-25.60620,-53.00800,978802.79
-25.57270,-53.01110,978802.95
-25.51670,-53.03780,978797.79
-25.54110,-53.03250,978827.32
-25.52800,-53.06510,978809.74
-25.69540,-52.89450,978805.61
-25.67420,-52.87630,978794.61
-25.68960,-52.85410,978802.49
-25.72760,-52.84820,978778.15
-25.72010,-52.82000,978769.37
-25.73590,-52.87000,978785.44
-25.75520,-52.97680,978832.55
-25.72230,-52.98910,978818.08
-25.70630,-52.95880,978829.49
-25.68270,-52.98410,978828.76
-25.70170,-53.00630,978803.65
-25.71060,-53.02890,978808.19
-25.74230,-53.03850,978823.36
-25.73070,-53.01160,978829.40
-25.76290,-52.91480,978823.63
-25.79000,-52.92870,978833.08
-25.76420,-52.86730,978818.01
-25.74580,-52.80770,978776.98
-25.76060,-52.77130,978791.24
-25.78480,-52.75180,978792.07
-25.72700,-52.75780,978787.69
-25.73040,-52.78360,978788.51
-25.70040,-52.76800,978784.19
-25.70340,-52.72900,978808.88
-25.70740,-52.79330,978790.59
-25.68620,-52.80900,978779.72
-25.79560,-52.98430,978826.70
-25.78600,-52.96150,978834.02
-25.86040,-52.95020,978804.53
-25.87630,-52.91290,978829.45
-25.89270,-52.89850,978826.10
-25.91530,-52.87510,978828.75
-25.92760,-52.84600,978835.19
-25.94630,-52.82140,978824.20
-25.98310,-52.81130,978827.71
-25.82260,-52.93690,978822.59
-25.81850,-52.90080,978833.16
-25.81950,-52.88010,978822.34
-25.82100,-52.84560,978815.13
-25.84010,-52.81760,978820.32
-25.84620,-52.85230,978818.48
-25.87450,-52.82750,978832.34
-25.82880,-52.79250,978816.11
-25.78530,-52.84150,978817.88
-25.80350,-52.84760,978807.96
-25.80280,-52.80850,978790.33
-25.79820,-52.77900,978793.09
-25.87760,-52.80810,978831.13
-25.85170,-52.79650,978822.84
-25.83340,-52.75410,978805.07
-25.82290,-53.17800,978825.71
-25.84270,-53.17180,978825.45
-25.86200,-53.14880,978819.15
-25.86310,-53.17800,978826.73
-25.88490,-53.16760,978826.66
-25.89430,-53.14220,978822.78
-25.90650,-53.17560,978818.17
-25.89660,-53.21230,978795.70
-25.88060,-53.22610,978794.47
-25.87810,-53.19340,978818.26
-25.75190,-52.84060,978794.09
-25.77370,-52.79880,978799.95
-25.79240,-52.88100,978827.30
-25.76460,-52.95330,978827.73
-25.85070,-52.90150,978827.13
-25.89380,-52.96880,978807.05
-25.89700,-52.94060,978820.80
-25.86410,-52.98660,978810.46
-25.81190,-52.72590,978770.72
-25.87180,-52.72900,978806.86
-25.84520,-52.72960,978795.09
-25.82150,-52.68860,978777.93
-25.81960,-52.66330,978789.15
-25.81890,-52.64390,978782.68
-25.81180,-52.60870,978774.89
-25.82270,-52.58400,978785.75
-25.66030,-52.80310,978782.96
-25.64360,-52.78060,978786.88
-25.64790,-52.75020,978804.28
-25.67660,-52.94500,978819.57
-25.64440,-52.89410,978808.37
-25.62360,-52.88560,978818.60
-25.67090,-53.01770,978829.41
-25.65870,-52.97190,978821.11
-25.60110,-52.92920,978788.00
-25.58720,-52.95130,978817.82
-25.64350,-52.84750,978812.20
-25.64960,-52.82280,978783.06
-25.62410,-52.80190,978791.24
-25.67540,-52.77130,978800.57
-25.72920,-53.11240,978798.95
-25.72160,-53.14450,978803.14
-25.71790,-53.17770,978808.27
-25.72600,-53.20400,978824.41
-25.72610,-53.22750,978828.60
-25.74260,-53.22520,978813.03
-25.70270,-53.22920,978830.03
-25.69080,-53.20670,978812.89
-25.67280,-53.23050,978812.47
-25.64740,-53.19360,978812.04
-25.65960,-53.16290,978814.48
-25.69110,-53.16490,978809.23
-25.63420,-53.16490,978819.94
-25.60310,-53.17990,978831.26
-25.57000,-53.19300,978840.92
-25.59500,-53.08770,978828.47
-25.67640,-53.04500,978801.98
-25.62280,-53.04920,978814.00
-25.65610,-53.06360,978808.34
-25.70820,-53.05080,978806.18
-25.82580,-53.10070,978810.98
-25.85150,-53.10060,978804.68
-25.83880,-53.06730,978803.51
-25.88950,-53.00670,978807.24
-25.94090,-53.05750,978795.39
-25.95860,-53.03630,978817.88
-25.98900,-53.02150,978820.42
-25.95440,-53.00160,978811.90
-25.92490,-52.99560,978806.55
-26.00290,-53.08580,978811.81
-25.98560,-53.05650,978818.76
-25.88820,-53.08110,978817.96
-25.77920,-53.01550,978806.35
-25.84250,-53.00310,978818.20
-25.74650,-53.13710,978786.04
-25.74550,-53.16690,978810.27
-25.78060,-53.17430,978811.21
-25.76630,-53.19610,978809.30
-25.76240,-53.23440,978831.31
-25.82690,-53.20210,978802.81
-25.97750,-53.12150,978786.54
-25.99380,-53.15490,978795.85
-25.96960,-53.18080,978806.71
-25.98370,-53.19650,978776.44
-26.00690,-53.19720,978801.02
-25.98490,-53.23400,978773.59
-25.77340,-53.27040,978820.20
-25.78710,-53.23210,978819.05
-25.75440,-53.30460,978837.84
-25.73190,-53.28830,978821.75
-25.73480,-53.24780,978834.82
-25.74510,-53.26940,978823.65
-25.71230,-53.30220,978839.79
-25.67950,-53.31260,978838.63
-25.61880,-53.29970,978835.28
-25.52520,-53.32600,978834.92
-25.50660,-53.31050,978839.56
-25.48110,-53.32230,978838.23
-25.49750,-53.34530,978837.08
-25.56620,-53.24600,978816.28
-25.53880,-53.24140,978803.81
-25.55130,-53.21390,978805.27
-25.51310,-53.21320,978813.15
-25.50380,-53.24580,978806.50
-25.50650,-53.29120,978830.18
-25.52730,-53.27210,978816.64
-25.53210,-53.29440,978822.98
-25.67380,-53.26250,978824.66
-25.97210,-52.83480,978826.04
-25.96840,-52.86220,978825.74
-25.96970,-52.89140,978835.91
-25.97380,-52.91830,978835.25
-25.99540,-52.94280,978820.25
-25.96420,-52.94120,978832.50
-25.93690,-52.90990,978832.35
-25.92070,-52.93690,978809.57
-25.88290,-52.86870,978821.96
-25.89950,-52.82690,978817.54
-25.95280,-52.78920,978837.93
-25.95420,-52.75840,978833.66
-25.63570,-53.00970,978826.69
-25.59110,-53.04470,978826.70
-25.91970,-52.77970,978827.49
-25.88810,-52.78840,978808.77
-25.87000,-52.75220,978791.74
-25.97980,-52.76630,978806.63
-25.99950,-52.84690,978816.06
-25.99410,-52.88280,978817.41
-25.95800,-52.96580,978823.12
-25.74500,-52.61480,978770.37
-25.71310,-52.61280,978776.95
-25.68550,-52.61560,978774.65
-25.65350,-52.60650,978793.85
-25.62340,-52.61530,978803.34
-25.59770,-52.63820,978786.08
-25.55290,-52.63360,978759.92
-25.52560,-52.59990,978767.46
-25.69720,-52.60230,978792.46
-25.72080,-52.58330,978781.71
-25.71170,-52.55410,978795.66
-25.98570,-52.98080,978823.65
-25.67460,-52.70310,978812.33
-25.65290,-52.68740,978815.48
-25.67880,-52.66840,978805.72
-25.66030,-52.64820,978809.20
-25.71430,-52.63960,978796.13
-25.67580,-52.58130,978810.39
-25.74380,-52.58680,978784.80
-25.74590,-52.56310,978800.96
-25.72580,-52.50140,978788.03
-25.72730,-52.52960,978792.39
-25.68380,-52.48050,978790.01
-25.70270,-52.49310,978780.93
-25.84100,-52.45590,978787.04
-25.82630,-52.43540,978784.87
-25.82810,-52.47800,978784.27
-25.79600,-52.46820,978786.28
-25.76310,-52.43760,978801.11
-25.77600,-52.45060,978816.50
-25.49750,-53.01430,978802.35
-25.48840,-52.97890,978797.76
-25.47500,-52.95290,978785.50
-25.45980,-52.92660,978782.82
-25.44320,-52.89610,978785.65
-25.42800,-52.85990,978768.02
-25.42230,-52.82740,978769.65
-25.40810,-52.79480,978768.85
-25.83630,-52.55830,978788.22
-25.85600,-52.53510,978794.25
-25.87280,-52.51690,978787.08
-25.81010,-52.54840,978779.12
-25.79430,-52.57690,978789.53
-25.78900,-52.62040,978765.61
-25.76620,-52.61440,978768.74
-25.74270,-52.63840,978783.54
-25.71990,-52.66500,978779.13
-25.70170,-52.69030,978793.89
-25.93580,-52.70470,978835.32
-25.90970,-52.72950,978814.26
-25.94910,-52.72680,978835.46
-25.96870,-52.70040,978838.73
-25.98780,-52.74490,978837.34
-25.99600,-52.71480,978827.24
-25.99290,-52.67690,978815.62
-25.97170,-52.66410,978835.51
-25.97700,-52.62830,978828.43
-25.98100,-52.58670,978783.66
-25.91490,-52.68540,978815.22
-25.90240,-52.65550,978777.05
-25.93830,-52.65500,978830.68
-25.94520,-52.61790,978797.99
-25.94950,-52.58500,978798.41
-25.92140,-52.58740,978784.07
-25.93690,-52.54700,978767.80
-25.92640,-52.52190,978778.03
-25.91050,-52.53820,978762.80
-25.90010,-52.50190,978793.60
-25.87540,-52.48390,978786.16
-25.88300,-52.45370,978780.11
-25.88440,-52.41450,978786.13
-25.89840,-52.37290,978762.99
-25.87280,-52.34780,978764.90
-25.85070,-52.32870,978769.98
-25.82660,-52.30080,978773.75
-25.80290,-52.28110,978776.45
-25.77730,-52.26570,978800.06
-25.92080,-52.39130,978761.74
-25.95210,-52.24570,978760.39
-25.96770,-52.27460,978753.32
-25.97370,-52.30500,978749.46
-25.95890,-52.33660,978770.86
-25.94750,-52.36630,978767.48
-25.95760,-52.41280,978760.72
-25.97020,-52.44070,978771.37
-25.86350,-52.70260,978797.01
-25.87920,-52.67160,978792.79
-25.88120,-52.62130,978762.04
-25.85300,-52.62210,978776.48
-25.85110,-52.66620,978784.05
-25.85990,-52.58750,978768.04
-25.88830,-52.58380,978771.62
-25.91280,-52.61910,978803.25
-25.87960,-52.54510,978784.23
-25.84520,-52.50180,978802.53
-25.78380,-52.53540,978788.11
-25.76260,-52.51350,978782.71
-25.94120,-52.17690,978754.73
-25.94020,-52.21040,978762.85
-25.96670,-52.21390,978749.79
-25.96370,-52.47220,978770.46
-25.96260,-52.51870,978774.74
-25.99750,-52.52750,978802.15
-25.97760,-52.55090,978791.70
-25.82270,-52.52390,978783.94
-25.80150,-52.51010,978788.60
-25.76040,-52.55180,978811.99
-25.76020,-52.57920,978800.00
-25.78040,-52.71990,978794.56
-25.78770,-52.67120,978775.05
-25.75700,-52.66590,978788.22
-25.72100,-52.70990,978808.89
-25.73880,-52.73780,978808.69
-25.67190,-52.72950,978805.97
-25.63270,-52.73450,978805.58
-25.74660,-52.69700,978805.75
-25.53510,-52.55990,978785.49
-25.52110,-52.53120,978763.34
-25.49740,-52.53010,978757.23
-25.51300,-52.50190,978773.51
-25.54350,-52.50610,978779.83
-25.36950,-52.33160,978708.67
-25.37050,-52.36590,978709.52
-25.37700,-52.39360,978706.98
-25.38480,-52.42360,978705.01
-25.40770,-52.42560,978714.75
-25.42710,-52.43360,978729.87
-25.44520,-52.45580,978728.24
-25.46370,-52.47590,978733.39
-25.47720,-52.50370,978742.12
-25.57120,-52.51700,978769.00
-25.59060,-52.54070,978763.15
-25.60910,-52.51990,978784.22
-25.61680,-52.55340,978766.67
-25.61780,-52.58540,978781.35
-25.38550,-52.77000,978771.10
-25.37730,-52.73210,978769.33
-25.36630,-52.69250,978765.60
-25.43220,-52.92740,978768.57
-25.41470,-52.94930,978770.26
-25.39400,-52.96440,978764.31
-25.38480,-52.98950,978769.12
-25.35140,-53.00100,978808.77
-25.40510,-53.04060,978798.71
-25.40610,-53.00980,978769.19
-25.42150,-52.98470,978775.57
-25.44330,-52.95400,978763.65
-25.66570,-52.50460,978808.12
-25.64810,-52.53820,978785.30
-25.80980,-52.40230,978784.65
-25.78690,-52.38210,978787.43
-25.75120,-52.38810,978797.71
-25.72750,-52.39010,978805.24
-25.68560,-52.32420,978803.43
-25.75990,-52.41220,978792.55
-25.77250,-52.34450,978806.92
-25.91780,-52.46180,978791.58
-25.93330,-52.43360,978768.64
-25.84180,-52.39370,978785.19
-25.86540,-52.38180,978779.98
-25.84070,-52.36210,978782.46
-25.81610,-52.34030,978795.46
-25.74630,-52.33590,978807.88
-25.75610,-52.31270,978798.31
-25.74890,-52.28190,978802.01
-25.73910,-52.23070,978827.34
-25.77210,-52.28670,978787.19
-25.79040,-52.31140,978792.49
-25.98710,-52.48260,978798.52
-25.99730,-52.44220,978799.79
-25.98730,-52.41330,978782.50
-25.94090,-52.28230,978780.61
-25.94090,-52.48300,978782.86
-25.95120,-52.45680,978780.70
-25.90990,-52.43400,978781.38
-25.86450,-52.45250,978776.89
-25.86380,-52.42970,978785.12
-25.79710,-52.42990,978809.21
-25.82480,-52.37950,978779.55
-25.98390,-52.25060,978752.46
-25.79220,-52.35020,978796.79
-25.71360,-52.19380,978804.00
-25.69830,-52.16610,978766.54
-25.68120,-52.13910,978754.85
-25.70140,-52.11800,978754.36
-25.73620,-52.11760,978773.21
-25.76280,-52.12030,978807.20
-25.75130,-52.15110,978812.16
-25.76010,-52.18810,978817.78
-25.65310,-52.11070,978736.29
-25.62670,-52.08630,978730.74
-25.61020,-52.05480,978720.76
-25.58070,-52.05650,978723.33
-25.55680,-52.03810,978718.67
-25.54090,-52.01000,978717.35
-25.47170,-53.01950,978790.80
-25.41170,-52.90280,978772.54
-25.38490,-52.91470,978758.78
-25.36850,-52.89420,978758.14
-25.34340,-52.90290,978783.12
-25.32940,-52.86500,978772.92
-25.31530,-52.89290,978761.65
-25.35300,-52.81500,978763.07
-25.36340,-52.79440,978757.74
-25.35480,-52.67000,978757.60
-25.34310,-52.63860,978758.64
-25.32310,-52.61090,978758.26
-25.30440,-52.59290,978748.11
-25.28780,-52.57080,978739.06
-25.30810,-52.54720,978744.82
-25.27380,-52.59890,978740.45
-25.26230,-52.62290,978719.62
-25.23600,-52.64490,978693.81
-25.20280,-52.65360,978722.96
-25.25370,-52.56710,978713.43
-25.32400,-52.51530,978734.74
-25.34470,-52.49270,978731.28
-25.36650,-52.46470,978725.40
-25.38340,-52.43000,978710.24
-25.45760,-52.97180,978775.26
-25.43480,-52.40880,978715.58
-25.46320,-52.40720,978707.47
-25.48350,-52.40410,978709.09
-25.50300,-52.40360,978713.74
-25.52020,-52.41330,978726.89
-25.54340,-52.40730,978749.01
-25.50070,-52.36210,978724.36
-25.49350,-52.31600,978742.87
-25.48870,-52.37900,978719.94
-25.56380,-52.42440,978740.78
-25.57910,-52.44300,978746.18
-25.59820,-52.44700,978755.29
-25.64510,-52.56170,978777.27
-25.67580,-52.54690,978773.99
-25.55700,-52.54280,978760.89
-25.55690,-52.57580,978771.48
-25.58030,-52.58530,978787.88
-25.91940,-52.19840,978766.74
-25.89210,-52.19790,978775.65
-25.90130,-52.23210,978758.24
-25.86880,-52.20990,978774.40
-25.83880,-52.21280,978778.54
-25.81050,-52.22990,978805.15
-25.77340,-52.22770,978819.30
-25.82400,-52.18040,978814.10
-25.80470,-52.15460,978811.32
-25.78700,-52.12640,978802.39
-25.92150,-52.12950,978792.01
-25.91140,-52.16040,978786.61
-25.62080,-52.46310,978761.38
-25.64270,-52.47240,978772.38
-25.66180,-52.47500,978804.46
-25.57760,-52.40610,978759.60
-25.58980,-52.38380,978762.27
-25.72010,-52.14760,978794.67
-25.64930,-52.06670,978728.03
-25.66300,-52.04350,978732.57
-25.71280,-52.00700,978747.79
-25.68660,-52.01770,978738.81
-25.70410,-52.03090,978753.38
-25.67460,-52.08310,978743.71
-25.71120,-52.07900,978751.04
-25.73790,-52.08550,978764.24
-25.57750,-52.02260,978720.50
-25.55460,-52.07750,978732.70
-25.17990,-52.66810,978702.39
-25.15880,-52.69560,978697.25
-25.13390,-52.71740,978700.70
-25.12420,-52.75060,978686.55
-25.12120,-52.78670,978715.57
-25.11410,-52.81920,978709.91
-25.10860,-52.85530,978716.15
-25.09990,-52.89330,978715.57
-25.08940,-52.92560,978708.71
-25.09230,-52.95460,978711.80
-25.10230,-52.98930,978711.92
-25.10630,-53.02090,978706.64
-25.36990,-52.30550,978722.46
-25.37200,-52.27940,978732.68
-25.37660,-52.25180,978723.70
-25.37280,-52.22340,978721.16
-25.37770,-52.19980,978739.85
-25.38550,-52.16800,978751.13
-25.38070,-52.13630,978723.73
-25.38950,-52.10860,978730.41
-25.41140,-52.08280,978759.33
-25.41650,-52.04950,978755.60
-25.42610,-52.01690,978743.54
-25.92780,-52.24870,978765.60
-25.97640,-52.16730,978789.10
-25.99470,-52.19110,978744.82
-25.94260,-52.14380,978748.76
-25.97050,-52.15250,978801.10
-25.52690,-52.04990,978747.52
-25.51370,-52.03940,978732.83
-25.71090,-52.22030,978804.01
-25.69670,-52.23760,978793.10
-25.69390,-52.26790,978806.70
-25.65490,-52.14660,978768.74
-25.64390,-52.18300,978791.91
-25.62270,-52.18630,978775.76
-25.65610,-52.20830,978794.95
-25.63180,-52.02470,978726.30
-25.64210,-51.99680,978737.91
-25.60240,-52.02280,978724.49
-25.59440,-52.09250,978731.18
-25.58980,-52.12020,978741.03
-25.59350,-52.14800,978754.54
-25.59810,-52.18110,978751.91
-25.59520,-52.21450,978782.58
-25.59030,-52.24020,978777.02
-25.61890,-52.23330,978781.02
-25.71870,-52.25060,978811.40
-25.65010,-52.30020,978801.71
-25.67860,-52.36790,978805.20
-25.67400,-52.29130,978793.93
-25.70100,-52.29720,978805.42
-25.67900,-52.22820,978780.64
-25.68040,-52.19590,978779.25
-25.63200,-52.14590,978760.53
-25.62040,-52.11980,978755.31
-25.83620,-52.02500,978729.38
-25.77680,-52.05130,978745.95
-25.79740,-52.02330,978733.93
-25.73790,-52.04550,978751.13
-25.80570,-51.99190,978743.13
-25.84810,-52.05330,978736.11
-25.84810,-52.08830,978747.16
-25.85670,-52.00630,978725.25
-25.88640,-52.06310,978731.10
-25.84370,-52.11480,978757.53
-25.81630,-52.07220,978745.69
-25.79080,-52.08090,978751.38
-25.94070,-52.09240,978815.23
-25.93970,-52.05050,978800.00
-25.95990,-52.03330,978807.60
-25.97940,-52.01780,978814.41
-25.99060,-52.04300,978753.78
-25.96380,-52.05390,978757.47
-25.87590,-52.23370,978771.93
-25.85580,-52.26530,978804.92
-25.87150,-52.18550,978774.06
-25.84590,-52.16850,978818.73
-25.36150,-52.11840,978715.07
-25.33690,-52.12010,978710.29
-25.31250,-52.11470,978714.34
-25.28880,-52.11030,978711.60
-25.28060,-52.08360,978716.26
-25.25830,-52.06290,978694.45
-25.23420,-52.06710,978686.68
-25.20450,-52.07520,978684.34
-25.22170,-52.04060,978705.78
-25.21730,-52.01330,978695.26
-25.19930,-51.99140,978701.22
-25.22150,-51.96300,978692.42
-25.35650,-52.08150,978753.55
-25.34650,-52.04380,978724.62
-25.31760,-52.14410,978722.90
-25.29990,-52.16900,978707.32
-25.32940,-52.16920,978718.88
-25.40480,-52.14810,978736.98
-25.43620,-52.15420,978754.05
-25.33710,-52.28680,978728.63
-25.34930,-52.40510,978663.22
-25.32720,-52.42000,978669.14
-25.31430,-52.42730,978667.27
-25.31420,-52.28550,978706.99
-25.29190,-52.28030,978697.09
-25.26430,-52.27910,978688.60
-25.24130,-52.27830,978701.88
-25.21100,-52.27450,978710.36
-25.12380,-52.31600,978744.67
-25.14790,-52.30740,978712.88
-25.16430,-52.30430,978712.00
-25.17880,-52.28580,978696.36
-25.11360,-52.25490,978694.61
-25.42180,-52.36580,978733.95
-25.41990,-52.33740,978736.95
-25.38480,-52.38070,978712.11
-25.42290,-52.25010,978720.32
-25.40070,-52.23610,978725.47
-25.45320,-52.24280,978730.95
-25.42950,-52.20410,978756.06
-25.44010,-52.21600,978759.10
-25.49430,-52.21290,978790.78
-25.34500,-52.37110,978714.56
-25.10520,-52.23690,978688.23
-25.11730,-52.21390,978682.34
-25.11170,-52.18850,978675.71
-25.11340,-52.16570,978677.32
-25.10510,-52.14380,978667.03
-25.13300,-52.12740,978698.97
-25.15330,-52.11780,978687.82
-25.17260,-52.10650,978681.56
-25.19010,-52.08490,978676.01
-25.32920,-52.34590,978705.75
-25.31100,-52.32170,978708.55
-25.32200,-52.37310,978712.11
-25.30590,-52.38920,978691.19
-25.28860,-52.38370,978696.10
-25.26220,-52.38040,978710.90
-25.24260,-52.38630,978715.05
-25.22110,-52.39790,978728.54
-25.20280,-52.40210,978714.50
-25.16790,-52.38660,978727.99
-25.18250,-52.40600,978719.00
-25.14500,-52.38230,978728.43
-25.12960,-52.37870,978731.95
-25.16120,-52.41180,978749.13
-25.15440,-52.43290,978736.49
-25.10120,-52.48950,978761.08
-25.11520,-52.47940,978749.83
-25.12960,-52.46950,978728.59
-25.14980,-52.45970,978738.38
-25.09840,-52.31870,978718.36
-25.10380,-52.34120,978714.00
-25.11230,-52.36200,978716.80
-25.09830,-52.37750,978728.80
-25.08580,-52.39920,978734.07
-25.06370,-52.39640,978773.16
-25.07610,-52.36660,978763.17
-25.05680,-52.35330,978740.74
-25.05990,-52.31210,978739.90
-25.10070,-52.28570,978703.05
-25.08220,-52.17260,978707.40
-25.05890,-52.15690,978686.44
-25.05470,-52.11630,978706.36
-25.03360,-52.09690,978688.31
-25.29410,-52.53870,978739.90
-25.27840,-52.52350,978740.26
-25.25800,-52.49920,978709.35
-25.25010,-52.47570,978700.24
-25.22720,-52.46790,978702.71
-25.19910,-52.45610,978710.20
-25.17140,-52.45880,978710.74
-25.26540,-52.45760,978706.55
-25.29120,-52.44910,978684.87
-25.24300,-52.52830,978709.90
-25.26120,-52.54990,978731.10
-25.29770,-52.52110,978738.67
-25.29610,-52.49310,978728.74
-25.33820,-52.54490,978718.88
-25.36120,-52.56670,978733.62
-25.38730,-52.55630,978731.09
-25.42400,-52.56430,978761.96
-25.42230,-52.53510,978736.96
-25.41570,-52.50880,978724.73
-25.40650,-52.48610,978722.28
-25.40130,-52.45210,978723.55
-25.39600,-52.52630,978737.97
-25.32240,-52.48680,978733.38
-25.32770,-52.45760,978726.65
-25.15720,-52.72590,978720.37
-25.12860,-52.67820,978724.93
-25.10730,-52.71310,978702.06
-25.08100,-52.69990,978721.82
-25.04410,-52.68130,978756.06
